Trace1,
Freq,,Amp,,
          2032036246,Hz,              -46.84, dBm,
          2037369412,Hz,              -46.80, dBm,
          2042702578,Hz,              -47.08, dBm,
          2048035744,Hz,              -47.67, dBm,
          2053368910,Hz,              -48.84, dBm,
          2058702076,Hz,              -48.10, dBm,
          2064035242,Hz,              -48.81, dBm,
          2069368408,Hz,              -48.86, dBm,
          2074701574,Hz,              -48.38, dBm,
          2080034740,Hz,              -48.37, dBm,
          2085367906,Hz,              -48.48, dBm,
          2090701072,Hz,              -48.33, dBm,
          2096034238,Hz,              -48.39, dBm,
          2101367404,Hz,              -48.36, dBm,
          2106700570,Hz,              -48.81, dBm,
          2112033736,Hz,              -49.41, dBm,
          2117366902,Hz,              -49.88, dBm,
          2122700068,Hz,              -51.10, dBm,
          2128033234,Hz,              -52.49, dBm,
          2133366400,Hz,              -52.47, dBm,
          2138699566,Hz,              -53.35, dBm,
          2144032732,Hz,              -52.85, dBm,
          2149365898,Hz,              -53.04, dBm,
          2154699064,Hz,              -53.64, dBm,
          2160032230,Hz,              -52.11, dBm,
          2165365396,Hz,              -51.21, dBm,
          2170698562,Hz,              -51.86, dBm,
          2176031728,Hz,              -51.94, dBm,
          2181364894,Hz,              -52.23, dBm,
          2186698060,Hz,              -51.28, dBm,
          2192031226,Hz,              -51.66, dBm,
          2197364392,Hz,              -51.33, dBm,
          2202697558,Hz,              -51.69, dBm,
          2208030724,Hz,              -52.09, dBm,
          2213363890,Hz,              -52.39, dBm,
          2218697056,Hz,              -54.23, dBm,
          2224030222,Hz,              -54.61, dBm,
          2229363388,Hz,              -53.63, dBm,
          2234696554,Hz,              -54.57, dBm,
          2240029720,Hz,              -54.70, dBm,
          2245362886,Hz,              -54.55, dBm,
          2250696052,Hz,              -55.30, dBm,
          2256029218,Hz,              -55.49, dBm,
          2261362384,Hz,              -54.93, dBm,
          2266695550,Hz,              -53.61, dBm,
          2272028716,Hz,              -52.62, dBm,
          2277361882,Hz,              -52.73, dBm,
          2282695048,Hz,              -51.31, dBm,
          2288028214,Hz,              -50.57, dBm,
          2293361380,Hz,              -51.17, dBm,
          2298694546,Hz,              -52.23, dBm,
          2304027712,Hz,              -51.76, dBm,
          2309360878,Hz,              -52.10, dBm,
          2314694044,Hz,              -53.73, dBm,
          2320027210,Hz,              -53.06, dBm,
          2325360376,Hz,              -53.06, dBm,
          2330693542,Hz,              -53.17, dBm,
          2336026708,Hz,              -52.90, dBm,
          2341359874,Hz,              -51.89, dBm,
          2346693040,Hz,              -52.34, dBm,
          2352026206,Hz,              -52.09, dBm,
          2357359372,Hz,              -52.00, dBm,
          2362692538,Hz,              -52.15, dBm,
          2368025704,Hz,              -52.63, dBm,
          2373358870,Hz,              -52.42, dBm,
          2378692036,Hz,              -53.37, dBm,
          2384025202,Hz,              -52.76, dBm,
          2389358368,Hz,              -52.68, dBm,
          2394691534,Hz,              -54.48, dBm,
          2400024700,Hz,              -54.17, dBm,
          2405357866,Hz,              -53.89, dBm,
          2410691032,Hz,              -55.23, dBm,
          2416024198,Hz,              -55.48, dBm,
          2421357364,Hz,              -55.12, dBm,
          2426690530,Hz,              -57.26, dBm,
          2432023696,Hz,              -58.36, dBm,
